"School Year",State,"NCES LEA ID",LEA,School,"NCES SCH ID","Data Group","Data Description",Value,Denominator,Numerator,Population,Subgroup,Characteristics,Age/Grade,"Academic Subject","Program Type",Outcome
2016-2017,KANSAS,2004020,Otis-Bison,,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2004140,Bucklin,,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2004200,Buhler,,,814,"Chronic absenteeism table",6,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2004290,Burlington,,,814,"Chronic absenteeism table",10,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2004410,"Caney Valley",,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2004590,"Chanute Public Schools",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2004620,Chapman,,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2004650,Chase-Raymond,,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2004670,Cheney,,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2004710,Cherokee,,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2004980,Coffeyville,,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2005010,"Colby Public Schools",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2005070,Columbus,,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2005310,"Pike Valley",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2005460,Derby,,,814,"Chronic absenteeism table",12,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2005490,"De Soto",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2005550,Dighton,,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2005580,"Dodge City",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2005610,"Douglass Public Schools",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2005640,Easton,,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2005700,"Atchison Co Comm Schools",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2005730,"El Dorado",,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2005790,Elkhart,,,814,"Chronic absenteeism table",7,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2005820,"Ellinwood Public Schools",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2005940,Emporia,,,814,"Chronic absenteeism table",17,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2006000,Erie-Galesburg,,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2006090,Eudora,,,814,"Chronic absenteeism table",4,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2006180,"Fort Scott",,,814,"Chronic absenteeism table",21,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2006210,Fowler,,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2006240,Remington-Whitewater,,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2006270,Fredonia,,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2006390,"Garden City",,,814,"Chronic absenteeism table",102,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2006420,"Gardner Edgerton",,,814,"Chronic absenteeism table",24,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2006450,Garnett,,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2006540,Goddard,,,814,"Chronic absenteeism table",21,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2006660,"Great Bend",,,814,"Chronic absenteeism table",7,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2006840,Halstead,,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2007020,Hays,,,814,"Chronic absenteeism table",10,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2007050,Haysville,,,814,"Chronic absenteeism table",66,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2007110,Herington,,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2007170,Hesston,,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2007500,"West Elk",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2007560,"Hugoton Public Schools",,,814,"Chronic absenteeism table",5,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2007620,"Hutchinson Public Schools",,,814,"Chronic absenteeism table",26,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2007650,Independence,,,814,"Chronic absenteeism table",8,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2007740,Iola,,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2007750,Jayhawk,,,814,"Chronic absenteeism table",7,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2007860,"Stanton County",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2007890,"Geary County Schools",,,814,"Chronic absenteeism table",57,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2007950,"Kansas City",,,814,"Chronic absenteeism table",437,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2008040,Crest,,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2008100,Kinsley-Offerle,,,814,"Chronic absenteeism table",6,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2008250,"Prairie View",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2008280,Lakin,,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2008310,Fairfield,,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2008340,Lansing,,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2008370,"Ft Larned",,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2008400,Lawrence,,,814,"Chronic absenteeism table",113,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2008430,Leavenworth,,,814,"Chronic absenteeism table",48,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2008550,Bluestem,,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2008610,Leoti,,,814,"Chronic absenteeism table",4,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2008730,Liberal,,,814,"Chronic absenteeism table",59,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2008970,Louisburg,,,814,"Chronic absenteeism table",9,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2009000,Lyndon,,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2009030,Lyons,,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2009140,Maize,,,814,"Chronic absenteeism table",6,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2009180,Manhattan-Ogden,,,814,"Chronic absenteeism table",99,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2009240,Marion-Florence,,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2009320,"Royal Valley",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2009360,McLouth,,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2009390,McPherson,,,814,"Chronic absenteeism table",11,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2009420,Meade,,,814,"Chronic absenteeism table",4,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2009630,Montezuma,,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2009720,"Moscow Public Schools",,,814,"Chronic absenteeism table",5,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2009840,Mulvane,,,814,"Chronic absenteeism table",9,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2009900,Neodesha,,,814,"Chronic absenteeism table",4,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2009960,Newton,,,814,"Chronic absenteeism table",15,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2009990,Nickerson,,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2010140,Olathe,,,814,"Chronic absenteeism table",43,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2010170,Onaga-Havensville-Wheaton,,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2010260,Osawatomie,,,814,"Chronic absenteeism table",8,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2010290,"Osborne County",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2010350,Oswego,,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2010410,"Santa Fe Trail",,,814,"Chronic absenteeism table",8,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2010500,Paola,,,814,"Chronic absenteeism table",13,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2010560,Parsons,,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2010710,Pittsburg,,,814,"Chronic absenteeism table",27,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2010800,"West Franklin",,,814,"Chronic absenteeism table",10,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2010890,Pratt,,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2010920,"Pretty Prairie",,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2011080,Renwick,,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2011130,Riverton,,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2011250,"Rose Hill Public Schools",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2011370,Salina,,,814,"Chronic absenteeism table",35,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2011490,Seaman,,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2011520,"Chautauqua Co Community",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2011550,"Sedgwick Public Schools",,,814,"Chronic absenteeism table",6,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2011640,"Shawnee Mission Pub Sch",,,814,"Chronic absenteeism table",163,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2011850,"Spring Hill",,,814,"Chronic absenteeism table",12,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2011970,Stafford,,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2012000,"Blue Valley",,,814,"Chronic absenteeism table",22,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2012090,Sublette,,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2012180,"Shawnee Heights",,,814,"Chronic absenteeism table",4,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2012210,Tonganoxie,,,814,"Chronic absenteeism table",22,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2012260,"Topeka Public Schools",,,814,"Chronic absenteeism table",115,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2012300,Circle,,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2012360,"Turner-Kansas City",,,814,"Chronic absenteeism table",52,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2012390,Udall,,,814,"Chronic absenteeism table",4,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2012510,"Valley Center Pub Sch",,,814,"Chronic absenteeism table",5,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2012540,"Valley Falls",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2012630,Wakeeney,,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2012810,Lebo-Waverly,,,814,"Chronic absenteeism table",5,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2012840,Wellington,,,814,"Chronic absenteeism table",18,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2012870,Wellsville,,,814,"Chronic absenteeism table",17,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2012990,Wichita,,,814,"Chronic absenteeism table",938,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2013050,Winfield,,,814,"Chronic absenteeism table",13,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KANSAS,2013110,Woodson,,,814,"Chronic absenteeism table",5,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100030,"Adair County",,,814,"Chronic absenteeism table",6,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100070,"Allen County",,,814,"Chronic absenteeism table",15,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100081,"Muhlenberg County",,,814,"Chronic absenteeism table",8,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100095,"Kentucky School for the Deaf",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100120,"Anderson County",,,814,"Chronic absenteeism table",7,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100150,"Ashland Independent",,,814,"Chronic absenteeism table",111,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100180,"Augusta Independent",,,814,"Chronic absenteeism table",8,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100210,"Ballard County",,,814,"Chronic absenteeism table",11,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100240,"Barbourville Independent",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100270,"Bardstown Independent",,,814,"Chronic absenteeism table",6,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100300,"Barren County",,,814,"Chronic absenteeism table",76,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100330,"Bath County",,,814,"Chronic absenteeism table",65,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100390,"Bell County",,,814,"Chronic absenteeism table",150,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100420,"Bellevue Independent",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100480,"Berea Independent",,,814,"Chronic absenteeism table",14,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100510,"Boone County",,,814,"Chronic absenteeism table",122,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100540,"Bourbon County",,,814,"Chronic absenteeism table",26,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100570,"Bowling Green Independent",,,814,"Chronic absenteeism table",24,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100620,"Boyd County",,,814,"Chronic absenteeism table",59,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100630,"Boyle County",,,814,"Chronic absenteeism table",6,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100690,"Breathitt County",,,814,"Chronic absenteeism table",49,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100720,"Breckinridge County",,,814,"Chronic absenteeism table",17,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100750,"Bullitt County",,,814,"Chronic absenteeism table",133,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100780,"Burgin Independent",,,814,"Chronic absenteeism table",5,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,KENTUCKY,2100810,"Butler County",,,814,"Chronic absenteeism table",15,,,"Chronically Absent Students",Homeless,,,,,
